Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url,Promotion
UltraJeux,Last message,last-message,https://www.ultrajeux.com/images/produits/normal/17754.jpg,20.60,18.50,https://www.ultrajeux.com/produit-17754-last-message-3760175518232.html,3,8,15,15,15,8,,,Oui
UltraJeux,Burger quiz nouvelle version,burger-quiz-nouvelle-version,https://www.ultrajeux.com/images/produits/normal/17749.jpg,27.60,24.85,https://www.ultrajeux.com/produit-17749-burger-quiz-nouvelle-version-3262190010932.html,2,15,60,30,60,10,,,Oui
UltraJeux,Unstable Unicorns - 2ème Edition,unstable-unicorns-2eme-edition,https://www.ultrajeux.com/images/produits/normal/17728.jpg,20.50,18.40,https://www.ultrajeux.com/produit-17728-unstable-unicorns-2eme-edition-3558380079910.html,,,,,,,,,Oui
UltraJeux,Exploding Kittens : Imploding Kittens,exploding-kittens-imploding-kittens,https://www.ultrajeux.com/images/produits/normal/13432.jpg,14.90,13.40,https://www.ultrajeux.com/produit-13432-exploding-kittens-imploding-kittens-0810083040875.html,2,6,15,15,0,7,,,Oui
UltraJeux,Marvel Champions : Le Jeu De Cartes - Gamora,marvel-champions-le-jeu-de-cartes-gamora,https://www.ultrajeux.com/images/produits/normal/17733.jpg,15.50,13.90,https://www.ultrajeux.com/produit-17733-marvel-champions-le-jeu-de-cartes-gamora-8435407633391.html,1,4,90,45,90,14,,,Oui
UltraJeux,Le Trône de Fer : le Jeu de Figurines - Héros Barathéon 2,le-trone-de-fer-le-jeu-de-figurines-heros-baratheon-2,https://www.ultrajeux.com/images/produits/normal/17736.jpg,36.95,33.25,https://www.ultrajeux.com/produit-17736-le-trone-de-fer-le-jeu-de-figurines-heros-baratheon-2-8435407634701.html,2,2,0,0,0,0,,,Oui
UltraJeux,Le Trône de Fer : le Jeu de Figurines - Héros Barathéon 1,le-trone-de-fer-le-jeu-de-figurines-heros-baratheon-1,https://www.ultrajeux.com/images/produits/normal/17737.jpg,36.95,33.25,https://www.ultrajeux.com/produit-17737-le-trone-de-fer-le-jeu-de-figurines-heros-baratheon-1-8435407634695.html,2,2,0,0,0,0,,,Oui
UltraJeux,Barking Kittens,barking-kittens,https://www.ultrajeux.com/images/produits/normal/17727.jpg,15.00,13.49,https://www.ultrajeux.com/produit-17727-barking-kittens-0810083041216.html,2,5,15,15,15,7,,,Oui
UltraJeux,Exploding Kittens : Streaking Kittens,exploding-kittens-streaking-kittens,https://www.ultrajeux.com/images/produits/normal/17730.jpg,7.70,6.90,https://www.ultrajeux.com/produit-17730-exploding-kittens-streaking-kittens-0810083041063.html,2,5,15,15,15,7,,,Oui
UltraJeux,Zombicide : Black Plague - Extension Wulfsburg,zombicide-black-plague-extension-wulfsburg,https://www.ultrajeux.com/images/produits/normal/10877.jpg,54.90,49.40,https://www.ultrajeux.com/produit-10877-zombicide-black-plague-extension-wulfsburg-8435407609051.html,1,10,60,60,60,14,,,Oui
UltraJeux,Sherlock Holmes - Détective Conseil : Carlton House & Queen's Park,sherlock-holmes-detective-conseil-carlton-house-queen-s-park,https://www.ultrajeux.com/images/produits/normal/12142.jpg,49.90,47.40,https://www.ultrajeux.com/produit-12142-sherlock-holmes-detective-conseil-carlton-house-queen-s-park-9782370990082.html,,,,,,,,,Oui
UltraJeux,Les Aventuriers Du Rail - Extension : Pays-Bas,les-aventuriers-du-rail-extension-pays-bas,https://www.ultrajeux.com/images/produits/normal/14105.jpg,25.90,23.30,https://www.ultrajeux.com/produit-14105-les-aventuriers-du-rail-extension-pays-bas-0824968817766.html,,,,,,,,,Oui
UltraJeux,Les Aventuriers Du Rail - Extension Europe 1912,les-aventuriers-du-rail-extension-europe-1912,https://www.ultrajeux.com/images/produits/normal/14106.jpg,16.50,14.80,https://www.ultrajeux.com/produit-14106-les-aventuriers-du-rail-extension-europe-1912-0824968299111.html,,,,,,,,,Oui
UltraJeux,Masters of Renaissance,masters-of-renaissance,https://www.ultrajeux.com/images/produits/normal/17660.jpg,34.90,31.40,https://www.ultrajeux.com/produit-17660-masters-of-renaissance-8034055582695.html,,,,,,,,,Oui
UltraJeux,Clinic rush,clinic-rush,https://www.ultrajeux.com/images/produits/normal/17644.jpg,49.50,44.55,https://www.ultrajeux.com/produit-17644-clinic-rush-3770005193324.html,1,4,45,30,45,14,,,Oui
UltraJeux,Uno - Edition Minions,uno-edition-minions,https://www.ultrajeux.com/images/produits/normal/17649.jpg,12.90,11.60,https://www.ultrajeux.com/produit-17649-uno-edition-minions-0887961824445.html,,,,,,,,,Oui
UltraJeux,Whale Riders The Card Game,whale-riders-the-card-game,https://www.ultrajeux.com/images/produits/normal/17608.jpg,10.90,9.81,https://www.ultrajeux.com/produit-17608-whale-riders-the-card-game-645249696746.html,2,5,20,20,20,8,,,Oui
UltraJeux,Pok'n'Roll,pok-n-roll,https://www.ultrajeux.com/images/produits/normal/17579.jpg,22.90,20.61,https://www.ultrajeux.com/produit-17579-pok-n-roll-4001504883072.html,3,6,30,30,30,8,,,Oui
UltraJeux,Les Aventuriers Du Rail : Allemagne,les-aventuriers-du-rail-allemagne,https://www.ultrajeux.com/images/produits/normal/11910.jpg,42.90,38.60,https://www.ultrajeux.com/produit-11910-les-aventuriers-du-rail-allemagne-0824968202159.html,2,5,60,30,60,8,,,Oui
UltraJeux,7 Wonders Duel Extension : Pantheon,7-wonders-duel-extension-pantheon,https://www.ultrajeux.com/images/produits/normal/11971.jpg,18.90,17.00,https://www.ultrajeux.com/produit-11971-7-wonders-duel-extension-pantheon-5425016920992.html,2,2,30,30,30,10,,,Oui
UltraJeux,Les Aventuriers Du Rail - Extension : Inde & Suisse,les-aventuriers-du-rail-extension-inde-suisse,https://www.ultrajeux.com/images/produits/normal/13966.jpg,29.90,26.90,https://www.ultrajeux.com/produit-13966-les-aventuriers-du-rail-extension-inde-suisse-0824968117743.html,,,,,,,,,Oui
UltraJeux,Godzilla Total War,godzilla-total-war,https://www.ultrajeux.com/images/produits/normal/17550.jpg,16.90,15.21,https://www.ultrajeux.com/produit-17550-godzilla-total-war-3663411310716.html,3,12,30,15,30,8,,,Oui
UltraJeux,6th sense,6th-sense,https://www.ultrajeux.com/images/produits/normal/17572.jpg,11.50,10.35,https://www.ultrajeux.com/produit-17572-6th-sense-8710126198216.html,2,6,30,30,30,10,,,Oui
UltraJeux,La baie des marchands- extension l'oracle,la-baie-des-marchands-extension-l-oracle,https://www.ultrajeux.com/images/produits/normal/17503.jpg,26.00,23.40,https://www.ultrajeux.com/produit-17503-la-baie-des-marchands-extension-l-oracle-3665361046936.html,,,,,,,,,Oui
UltraJeux,Marvel Champions : Le Jeu De Cartes - Star Lord,marvel-champions-le-jeu-de-cartes-star-lord,https://www.ultrajeux.com/images/produits/normal/17482.jpg,13.50,12.15,https://www.ultrajeux.com/produit-17482-marvel-champions-le-jeu-de-cartes-star-lord-8435407633384.html,1,4,60,45,60,14,,,Oui
UltraJeux,"Cerebria, Le Monde Intérieur",cerebria-le-monde-interieur,https://www.ultrajeux.com/images/produits/normal/17467.jpg,63.90,57.51,https://www.ultrajeux.com/produit-17467-cerebria-le-monde-interieur-5425037740449.html,1,4,120,60,120,14,,,Oui
UltraJeux,En un mot,en-un-mot,https://www.ultrajeux.com/images/produits/normal/17473.jpg,17.90,16.11,https://www.ultrajeux.com/produit-17473-en-un-mot-3770005142070.html,1,12,20,10,20,6,,,Oui
UltraJeux,L'ile Interdite,l-ile-interdite,https://www.ultrajeux.com/images/produits/normal/10911.jpg,26.00,23.50,https://www.ultrajeux.com/produit-10911-l-ile-interdite-3760052140747.html,,,,,,,,,Oui
UltraJeux,Sushi Go,sushi-go,https://www.ultrajeux.com/images/produits/normal/10913.jpg,13.90,12.50,https://www.ultrajeux.com/produit-10913-sushi-go-3760052142765.html,,,,,,,,,Oui
UltraJeux,Les Aventuriers Du Rail Autour Du Monde,les-aventuriers-du-rail-autour-du-monde,https://www.ultrajeux.com/images/produits/normal/11661.jpg,68.90,62.00,https://www.ultrajeux.com/produit-11661-les-aventuriers-du-rail-autour-du-monde-0824968720226.html,2,5,120,60,120,10,,,Oui
UltraJeux,Twin It ! Japan,twin-it-japan,https://www.ultrajeux.com/images/produits/normal/17310.jpg,13.90,12.50,https://www.ultrajeux.com/produit-17310-twin-it-japan-3760052143502.html,2,6,10,5,10,6,,,Oui
UltraJeux,SmallWorld : Underground,smallworld-underground,https://www.ultrajeux.com/images/produits/normal/12417.jpg,49.90,44.90,https://www.ultrajeux.com/produit-12417-smallworld-underground-0824968726891.html,,,,,,,,,Oui
UltraJeux,Hanabi - Grands Feux,hanabi-grands-feux,https://www.ultrajeux.com/images/produits/normal/14270.jpg,24.90,22.50,https://www.ultrajeux.com/produit-14270-hanabi-grands-feux-3760052143229.html,2,5,45,25,45,8,,,Oui
UltraJeux,Star Realms : Frontières,star-realms-frontieres,https://www.ultrajeux.com/images/produits/normal/17436.jpg,18.80,16.90,https://www.ultrajeux.com/produit-17436-star-realms-frontieres-3760175516719.html,1,4,45,20,45,12,,,Oui
UltraJeux,Chronicles of Crime Millenium - 1900,chronicles-of-crime-millenium-1900,https://www.ultrajeux.com/images/produits/normal/17427.jpg,25.00,22.50,https://www.ultrajeux.com/produit-17427-chronicles-of-crime-millenium-1900-0752830300781.html,,,,,,,,,Oui
UltraJeux,DISCOVER MEMO GAME,discover-memo-game,https://www.ultrajeux.com/images/produits/normal/17411.jpg,8.90,8.00,https://www.ultrajeux.com/produit-17411-discover-memo-game-8059591420713.html,,,,,,,,,Oui
UltraJeux,"Maman, à table !",maman-a-table,https://www.ultrajeux.com/images/produits/normal/17414.jpg,8.90,8.00,https://www.ultrajeux.com/produit-17414-maman-a-table-8059591422748.html,,,,,,,,,Oui
UltraJeux,Mon Labo d'écriture Motessori,mon-labo-d-ecriture-motessori,https://www.ultrajeux.com/images/produits/normal/17416.jpg,20.00,18.00,https://www.ultrajeux.com/produit-17416-mon-labo-d-ecriture-motessori-8059591426951.html,,,,,,,,,Oui
UltraJeux,Les Voyelles Joyeuses,les-voyelles-joyeuses,https://www.ultrajeux.com/images/produits/normal/17420.jpg,8.90,8.00,https://www.ultrajeux.com/produit-17420-les-voyelles-joyeuses-8059591426135.html,,,,,,,,,Oui
UltraJeux,Les Aventuriers Du Rail,les-aventuriers-du-rail,https://www.ultrajeux.com/images/produits/normal/10887.jpg,42.90,38.60,https://www.ultrajeux.com/produit-10887-les-aventuriers-du-rail-0824968717813.html,2,5,60,30,60,8,,,Oui
UltraJeux,Ma petite Maison Montessori : Chaque chose à sa place,ma-petite-maison-montessori-chaque-chose-a-sa-place,https://www.ultrajeux.com/images/produits/normal/17383.jpg,20.00,18.00,https://www.ultrajeux.com/produit-17383-ma-petite-maison-montessori-chaque-chose-a-sa-place-8059591422434.html,,,,,,,,,Oui
UltraJeux,Le conteur d'histoires des petits,le-conteur-d-histoires-des-petits,https://www.ultrajeux.com/images/produits/normal/17388.jpg,13.00,11.70,https://www.ultrajeux.com/produit-17388-le-conteur-d-histoires-des-petits-8059591422717.html,,,,,,,,,Oui
UltraJeux,Flashcards Baby Logic,flashcards-baby-logic,https://www.ultrajeux.com/images/produits/normal/17390.jpg,13.00,11.70,https://www.ultrajeux.com/produit-17390-flashcards-baby-logic-8059591423813.html,,,,,,,,,Oui
UltraJeux,Mes premiers Mots,mes-premiers-mots,https://www.ultrajeux.com/images/produits/normal/17398.jpg,15.00,13.50,https://www.ultrajeux.com/produit-17398-mes-premiers-mots-8059591421222.html,,,,,,,,,Oui
UltraJeux,Quelle heure est-il ?,quelle-heure-est-il,https://www.ultrajeux.com/images/produits/normal/17405.jpg,20.00,18.00,https://www.ultrajeux.com/produit-17405-quelle-heure-est-il-8059591422779.html,2,4,15,15,15,5,,,Oui
UltraJeux,Quels sont les produits de la ferme ?,quels-sont-les-produits-de-la-ferme,https://www.ultrajeux.com/images/produits/normal/17407.jpg,16.00,14.40,https://www.ultrajeux.com/produit-17407-quels-sont-les-produits-de-la-ferme-8059591422809.html,,,,,,,,,Oui
UltraJeux,Cthulhu : Death May Die,cthulhu-death-may-die,https://www.ultrajeux.com/images/produits/normal/14744.jpg,99.50,89.55,https://www.ultrajeux.com/produit-14744-cthulhu-death-may-die-3558380085409.html,,,,,,,,,Oui
UltraJeux,Le Seigneur des Anneaux - Voyages en Terre du Milieu : Fléaux de l'Eri...,le-seigneur-des-anneaux-voyages-en-terre-du-milieu-fleaux-de-l-eri,https://www.ultrajeux.com/images/produits/normal/17362.jpg,15.50,13.90,https://www.ultrajeux.com/produit-17362-le-seigneur-des-anneaux-voyages-en-terre-du-milieu-fleaux-de-l-eriador-8435407627123.html,,,,,,,,,Oui
UltraJeux,Top Ten 18+,top-ten-18,https://www.ultrajeux.com/images/produits/normal/17373.jpg,19.90,17.90,https://www.ultrajeux.com/produit-17373-top-ten-18-3760052143526.html,4,9,40,20,40,18,,,Oui
UltraJeux,Le Roi des 12,le-roi-des-12,https://www.ultrajeux.com/images/produits/normal/17358.jpg,17.90,16.11,https://www.ultrajeux.com/produit-17358-le-roi-des-12-0787790579793.html,,,,,,,,,Oui
UltraJeux,Warp's Edge,warp-s-edge,https://www.ultrajeux.com/images/produits/normal/17359.jpg,28.90,26.00,https://www.ultrajeux.com/produit-17359-warp-s-edge-3760243850998.html,,,,,,,,,Oui
UltraJeux,300 : La Terre et l’Eau,300-la-terre-et-leau,https://www.ultrajeux.com/images/produits/normal/17353.jpg,22.50,20.25,https://www.ultrajeux.com/produit-17353-300-la-terre-et-leau-3770009354295.html,2,2,40,40,40,12,https://cf.geekdo-images.com/pFIXq0V_PdwI2eq7Ea5GxQ__original/img/QTktMPKVIVaV_CXiFPzWJK_-5aU=/0x0/filters:format(jpeg)/pic5893130.jpg,https://boardgamegeek.com/boardgame/267058/,Oui
UltraJeux,Adventure Games - Monochrome Inc.,adventure-games-monochrome-inc,https://www.ultrajeux.com/images/produits/normal/17357.jpg,17.90,16.10,https://www.ultrajeux.com/produit-17357-adventure-games-monochrome-inc-9782955227343.html,1,4,75,75,75,16,,,Oui
UltraJeux,Sherlock Holmes - Détective Conseil : Les Meurtres De La Tamise Et Autres Enquêtes,sherlock-holmes-detective-conseil-les-meurtres-de-la-tamise-et-autres-enquetes,https://www.ultrajeux.com/images/produits/normal/11567.jpg,49.90,47.40,https://www.ultrajeux.com/produit-11567-sherlock-holmes-detective-conseil-les-meurtres-de-la-tamise-et-autres-enquetes-9782370990068.html,1,8,120,60,120,13,,,Oui
UltraJeux,Jaipur,jaipur,https://www.ultrajeux.com/images/produits/normal/13693.jpg,18.50,16.60,https://www.ultrajeux.com/produit-13693-jaipur-3558380063940.html,2,2,30,30,30,10,,,Oui
UltraJeux,Les Aventuriers Du Rail - Extension : Au Coeur De L'afrique,les-aventuriers-du-rail-extension-au-coeur-de-l-afrique,https://www.ultrajeux.com/images/produits/normal/11662.jpg,25.90,23.30,https://www.ultrajeux.com/produit-11662-les-aventuriers-du-rail-extension-au-coeur-de-l-afrique-0824968817742.html,,,,,,,,,Oui
UltraJeux,Mysterium Park,mysterium-park,https://www.ultrajeux.com/images/produits/normal/16068.jpg,27.50,24.70,https://www.ultrajeux.com/produit-16068-mysterium-park-3558380076568.html,2,6,45,30,45,10,,,Oui
UltraJeux,Inflexibles - Normandie,inflexibles-normandie,https://www.ultrajeux.com/images/produits/normal/17319.jpg,28.90,25.90,https://www.ultrajeux.com/produit-17319-inflexibles-normandie-3770009354424.html,2,2,60,45,60,14,,,Oui
UltraJeux,Village Pillage,village-pillage,https://www.ultrajeux.com/images/produits/normal/17321.jpg,16.90,15.20,https://www.ultrajeux.com/produit-17321-village-pillage-3760243850745.html,2,5,20,20,20,10,,,Oui
UltraJeux,Carcassonne : Extension 1 - Auberges et Cathédrales,carcassonne-extension-1-auberges-et-cathedrales,https://www.ultrajeux.com/images/produits/normal/12482.jpg,15.50,13.90,https://www.ultrajeux.com/produit-12482-carcassonne-extension-1-auberges-et-cathedrales-8435407623439.html,,,,,,,,,Oui
UltraJeux,Paleo,paleo,https://www.ultrajeux.com/images/produits/normal/16273.jpg,42.90,38.60,https://www.ultrajeux.com/produit-16273-paleo-3558380081609.html,2,4,30,30,30,0,,,Oui
UltraJeux,Horreur À Arkham - Extension : La Route de Carcosa,horreur-a-arkham-extension-la-route-de-carcosa,https://www.ultrajeux.com/images/produits/normal/12032.jpg,29.00,26.10,https://www.ultrajeux.com/produit-12032-horreur-a-arkham-extension-la-route-de-carcosa-8435407616288.html,,,,,,,,,Oui
UltraJeux,Horreur À Arkham - Deck Investigateur : Harvey Walters,horreur-a-arkham-deck-investigateur-harvey-walters,https://www.ultrajeux.com/images/produits/normal/15815.jpg,14.90,13.40,https://www.ultrajeux.com/produit-15815-horreur-a-arkham-deck-investigateur-harvey-walters-8435407630581.html,,,,,,,,,Oui
UltraJeux,Horreur À Arkham - Deck Investigateur : Stella Clark,horreur-a-arkham-deck-investigateur-stella-clark,https://www.ultrajeux.com/images/produits/normal/15816.jpg,14.90,13.40,https://www.ultrajeux.com/produit-15816-horreur-a-arkham-deck-investigateur-stella-clark-8435407630611.html,,,,,,,,,Oui
UltraJeux,Horreur À Arkham - Deck Investigateur : Winifred Habbamock,horreur-a-arkham-deck-investigateur-winifred-habbamock,https://www.ultrajeux.com/images/produits/normal/15817.jpg,14.90,13.40,https://www.ultrajeux.com/produit-15817-horreur-a-arkham-deck-investigateur-winifred-habbamock-8435407630598.html,,,,,,,,,Oui
UltraJeux,Horreur À Arkham - Deck Investigateur : Nathaniel Cho,horreur-a-arkham-deck-investigateur-nathaniel-cho,https://www.ultrajeux.com/images/produits/normal/15818.jpg,14.90,13.40,https://www.ultrajeux.com/produit-15818-horreur-a-arkham-deck-investigateur-nathaniel-cho-8435407630574.html,,,,,,,,,Oui
UltraJeux,Marvel Champions - L'Avènement de Crâne Rouge,marvel-champions-l-avenement-de-crane-rouge,https://www.ultrajeux.com/images/produits/normal/15831.jpg,41.50,37.30,https://www.ultrajeux.com/produit-15831-marvel-champions-l-avenement-de-crane-rouge-8435407630987.html,,,,,,,,,Oui
UltraJeux,Horreur À Arkham - Deck Investigateur : Jacqueline Fine,horreur-a-arkham-deck-investigateur-jacqueline-fine,https://www.ultrajeux.com/images/produits/normal/16828.jpg,14.90,13.40,https://www.ultrajeux.com/produit-16828-horreur-a-arkham-deck-investigateur-jacqueline-fine-8435407630604.html,,,,,,,,,Oui
UltraJeux,Fou Fou Fou ! Plaisir d’Offrir,fou-fou-fou-plaisir-doffrir,https://www.ultrajeux.com/images/produits/normal/17154.jpg,11.90,11.50,https://www.ultrajeux.com/produit-17154-fou-fou-fou-plaisir-doffrir-3701252800093.html,,,,,,,,,Oui
UltraJeux,Les Ruines perdues de Narak,les-ruines-perdues-de-narak,https://www.ultrajeux.com/images/produits/normal/17303.jpg,59.90,53.90,https://www.ultrajeux.com/produit-17303-les-ruines-perdues-de-narak-3760175518645.html,1,4,120,30,120,12,,,Oui
UltraJeux,Yam's - 2 Blocs de score,yam-s-2-blocs-de-score,https://www.ultrajeux.com/images/produits/normal/17243.jpg,4.95,4.45,https://www.ultrajeux.com/produit-17243-yam-s-2-blocs-de-score-5411068036620.html,,,,,,,,,Oui
UltraJeux,Jeu de Tarot - DUCALE Ecopack,jeu-de-tarot-ducale-ecopack,https://www.ultrajeux.com/images/produits/normal/17250.jpg,7.90,7.10,https://www.ultrajeux.com/produit-17250-jeu-de-tarot-ducale-ecopack-3114520015011.html,,,,,,,,,Oui
UltraJeux,Gorinto,gorinto,https://www.ultrajeux.com/images/produits/normal/17260.jpg,32.90,29.61,https://www.ultrajeux.com/produit-17260-gorinto-3665361052562.html,1,4,60,30,60,13,,,Oui
UltraJeux,Rest in Peace,rest-in-peace,https://www.ultrajeux.com/images/produits/normal/17267.jpg,13.90,12.50,https://www.ultrajeux.com/produit-17267-rest-in-peace-3770006370137.html,,,,,,,,,Oui
UltraJeux,Cartatoto - Les chiffres,cartatoto-les-chiffres,https://www.ultrajeux.com/images/produits/normal/17225.jpg,7.90,7.11,https://www.ultrajeux.com/produit-17225-cartatoto-les-chiffres-3114520065238.html,,,,,,,,,Oui
UltraJeux,Cartatoto - Anglais,cartatoto-anglais,https://www.ultrajeux.com/images/produits/normal/17226.jpg,7.90,7.11,https://www.ultrajeux.com/produit-17226-cartatoto-anglais-3114520065214.html,,,,,,,,,Oui
UltraJeux,Cartatoto - Conjugaison,cartatoto-conjugaison,https://www.ultrajeux.com/images/produits/normal/17230.jpg,7.90,7.10,https://www.ultrajeux.com/produit-17230-cartatoto-conjugaison-3114520065245.html,,,,,,,,,Oui
UltraJeux,Le Trône de Fer : le Jeu de Figurines - Boite de Base - Starter Set - Targary...,le-trone-de-fer-le-jeu-de-figurines-boite-de-base-starter-set-targary,https://www.ultrajeux.com/images/produits/normal/17210.jpg,99.90,89.90,https://www.ultrajeux.com/produit-17210-le-trone-de-fer-le-jeu-de-figurines-boite-de-base-starter-set-targaryen-8435407634213.html,,,,,,,,,Oui
UltraJeux,Au Loup !,au-loup,https://www.ultrajeux.com/images/produits/normal/17195.jpg,11.00,9.90,https://www.ultrajeux.com/produit-17195-au-loup-8410446314975.html,1,4,30,30,30,4,,,Oui
UltraJeux,Les 7 Familles,les-7-familles,https://www.ultrajeux.com/images/produits/normal/17197.jpg,9.90,8.90,https://www.ultrajeux.com/produit-17197-les-7-familles-8410446315491.html,2,4,30,15,30,5,,,Oui
UltraJeux,La Bataille des Animaux,la-bataille-des-animaux,https://www.ultrajeux.com/images/produits/normal/17199.jpg,9.90,8.90,https://www.ultrajeux.com/produit-17199-la-bataille-des-animaux-8410446311394.html,,,,,,,,,Oui
UltraJeux,Shit Happens : édition originale,shit-happens-edition-originale,https://www.ultrajeux.com/images/produits/normal/17178.jpg,19.90,17.90,https://www.ultrajeux.com/produit-17178-shit-happens-edition-originale-8711808765245.html,,,,,,,,,Oui
UltraJeux,Whaaat ?,whaaat,https://www.ultrajeux.com/images/produits/normal/17179.jpg,22.50,20.25,https://www.ultrajeux.com/produit-17179-whaaat-3701252800079.html,,,,,,,,,Oui
UltraJeux,Mémoire 44,memoire-44,https://www.ultrajeux.com/images/produits/normal/10921.jpg,59.90,53.90,https://www.ultrajeux.com/produit-10921-memoire-44-0824968718810.html,2,8,60,30,60,8,,,Oui
UltraJeux,Ike no Koi,ike-no-koi,https://www.ultrajeux.com/images/produits/normal/17169.jpg,19.90,17.91,https://www.ultrajeux.com/produit-17169-ike-no-koi-3760205230745.html,2,5,30,20,30,8,,,Oui
UltraJeux,Demeter - Bloc de recharge,demeter-bloc-de-recharge,https://www.ultrajeux.com/images/produits/normal/17171.jpg,5.90,5.31,https://www.ultrajeux.com/produit-17171-demeter-bloc-de-recharge-7141041901536.html,,,,,,,,,Oui
UltraJeux,Animal Rescue,animal-rescue,https://www.ultrajeux.com/images/produits/normal/17162.jpg,12.50,11.25,https://www.ultrajeux.com/produit-17162-animal-rescue-8710126197837.html,1,5,20,15,20,8,,,Oui
UltraJeux,7 Wonders Edition 2020,7-wonders-edition-2020,https://www.ultrajeux.com/images/produits/normal/15686.jpg,42.90,38.60,https://www.ultrajeux.com/produit-15686-7-wonders-edition-2020-5425016923764.html,3,7,30,30,30,10,,,Oui
UltraJeux,Domino - Boîte métal,domino-boite-metal,https://www.ultrajeux.com/images/produits/normal/17126.jpg,9.90,8.90,https://www.ultrajeux.com/produit-17126-domino-boite-metal-4001504514358.html,,,,,,,,,Oui
UltraJeux,Zombicide : Black Plague - Deadeye Walkers,zombicide-black-plague-deadeye-walkers,https://www.ultrajeux.com/images/produits/normal/17085.jpg,29.50,26.50,https://www.ultrajeux.com/produit-17085-zombicide-black-plague-deadeye-walkers-8435407623156.html,1,6,60,60,60,13,,,Oui
UltraJeux,Horreur À Arkham - Extension : Terreurs Nocturnes,horreur-a-arkham-extension-terreurs-nocturnes,https://www.ultrajeux.com/images/produits/normal/17071.jpg,29.50,26.50,https://www.ultrajeux.com/produit-17071-horreur-a-arkham-extension-terreurs-nocturnes-8435407627796.html,,,,,,,,,Oui
UltraJeux,Tokaido,tokaido,https://www.ultrajeux.com/images/produits/normal/17013.jpg,26.90,24.20,https://www.ultrajeux.com/produit-17013-tokaido-3770001556604.html,2,5,45,45,45,8,,,Oui
